user_id,gender,married,has_children,home_country,home_city,home_airport,user_age,account_age,total_sessions,avg_session_duration,avg_page_clicks,avg_clicks_per_min,avg_seats,avg_checked_bags,num_trip_discounts,avg_trip_discount_amount,total_airlines,top_airline,total_origin_airports,total_destinations,top_destination,total_destination_airports,avg_rooms,total_hotels,total_hotel_brands,top_hotel_brand,total_trips,avg_trip_duration_days,avg_trip_distance_km,avg_base_trip_cost,avg_total_trip_cost,type_browsing,type_complete-package,type_flight-hotel,type_flight-one-way,type_flight-roundtrip,type_hotel-only,status_cancelled,status_complete,status_none,category_extended,category_other,category_week,category_weekend,browsing_frequency,booking_frequency,booking_conversion,cancellation_rate,top_booking_type,top_trip_category
565910,f,False,False,canada,edmonton,yxd,30,23,8,1.68625,13.75,8.1625,0.25,0.0,2,0.07500000000000001,2,delta air lines,1,2,los angeles,2,0.125,1,1,best western,2,1.0,2747.375,133.39499999999998,133.39499999999998,6,1,0,0,1,0,0,2,6,0,0,1,1,0.35,0.09,0.25,0.0,type_browsing,category_week
565912,f,False,False,usa,philadelphia,pne,55,23,9,1.4544444444444444,11.666666666666666,8.008888888888889,0.1111111111111111,0.0,4,0.125,1,southwest airlines,1,1,san diego,1,0.2222222222222222,1,1,starwood,2,0.8888888888888888,3828.73,146.9388888888889,139.245,7,0,0,0,1,1,0,2,7,1,0,0,1,0.39,0.09,0.22,0.0,type_browsing,category_extended
565915,f,False,True,usa,new york,lga,18,23,9,2.7577777777777777,22.333333333333332,8.074444444444445,0.2222222222222222,0.0,4,0.125,1,southwest airlines,1,1,dallas,1,0.2222222222222222,1,1,conrad,1,0.4444444444444444,2219.1,114.52555555555556,114.52555555555556,8,1,0,0,0,0,0,1,8,0,1,0,0,0.39,0.04,0.11,0.0,type_browsing,category_other
565935,f,True,False,usa,new york,lga,54,23,8,1.925,15.5,8.057500000000001,0.5,0.25,3,0.18333333333333335,3,american airlines,1,3,indianapolis,3,0.5,3,2,radisson,3,2.25,2983.0033333333336,430.88750000000005,335.39987500000007,5,2,1,0,0,0,0,3,5,3,0,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
565949,f,False,True,usa,los angeles,lax,38,23,8,2.2475,18.25,8.0425,0.375,0.375,2,0.15,3,air transat,1,3,calgary,3,0.5,4,3,banyan tree,4,3.875,2623.6733333333336,736.89875,668.3277499999999,4,3,0,0,0,1,0,4,4,4,0,0,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
566002,f,True,False,usa,new york,jfk,69,23,8,0.98875,8.0,8.07625,0.0,0.0,1,0.05,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
566008,f,False,False,usa,chicago,ord,38,23,10,2.0490000000000004,16.6,8.034,0.5,0.3,3,0.15,4,american airlines,1,5,columbus,5,0.5,5,4,banyan tree,5,3.7,1711.402,639.476,608.2002500000001,5,5,0,0,0,0,0,5,5,3,1,1,0,0.43,0.22,0.5,0.0,type_browsing,category_extended
566032,m,True,False,usa,san antonio,sat,54,23,8,2.4975,20.25,8.11625,0.875,0.875,2,0.1,4,american airlines,1,4,fort worth,4,0.75,3,3,accor,4,2.0,1672.9975,428.50875,428.50875,4,3,0,0,1,0,0,4,4,1,1,2,0,0.35,0.17,0.5,0.0,type_browsing,category_week
566044,m,True,True,usa,dallas,dal,59,23,8,17.3725,41.875,7.211250000000001,1.0,0.75,1,0.2,1,southwest airlines,1,1,boston,1,0.0,0,0,,2,2.25,2497.58,433.0725,433.0725,6,1,0,0,1,0,1,1,6,1,1,0,0,0.35,0.09,0.25,0.5,type_browsing,category_extended
566059,f,True,True,usa,baltimore,bwi,29,23,11,13.496363636363638,38.90909090909091,7.374545454545455,1.0,0.6363636363636364,4,0.0625,4,united airlines,1,4,memphis,4,0.6363636363636364,4,3,crowne plaza,5,4.818181818181818,1337.258,582.3354545454546,563.4044545454545,6,5,0,0,0,0,1,4,6,4,0,1,0,0.48,0.22,0.45,0.2,type_browsing,category_extended
566061,m,True,True,canada,toronto,yzd,53,23,8,1.63,13.25,7.98,0.375,0.25,2,0.1,3,air france,1,3,dallas,3,0.375,3,3,accor,3,1.625,2254.6033333333335,250.75,250.75,5,3,0,0,0,0,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0,type_browsing,category_other
566096,f,False,True,usa,memphis,mem,40,23,8,2.6225,21.125,8.03375,0.375,0.0,3,0.11666666666666665,3,jetblue airways,1,3,boston,3,0.375,3,3,accor,4,1.625,1595.1966666666667,294.72749999999996,294.72749999999996,4,2,0,0,1,1,0,4,4,0,2,1,1,0.35,0.17,0.5,0.0,type_browsing,category_other
566097,f,True,False,usa,long beach,lgb,67,23,8,1.4612500000000002,11.875,8.10875,0.0,0.0,2,0.125,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
566152,f,False,False,usa,phoenix,luf,41,23,9,1.9200000000000002,15.555555555555555,8.055555555555555,0.6666666666666666,0.1111111111111111,3,0.13333333333333333,4,air canada,1,4,chicago,4,0.2222222222222222,2,2,aman resorts,4,2.3333333333333335,2786.1675,471.9100000000001,462.5085,5,2,0,0,2,0,0,4,5,1,2,0,1,0.39,0.17,0.44,0.0,type_browsing,category_other
566173,f,False,True,usa,san francisco,sfo,46,23,8,1.7025000000000001,13.625,7.8375,0.125,0.0,2,0.07500000000000001,1,jetblue airways,1,1,new york,1,0.25,2,2,aman resorts,2,2.375,4151.77,434.40625,434.40625,6,1,0,0,0,1,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
566174,m,True,True,usa,new york,lga,48,23,9,1.3888888888888888,11.333333333333334,8.066666666666666,0.3333333333333333,0.2222222222222222,1,0.05,3,airtran airways,1,3,boston,3,0.3333333333333333,3,2,hilton,3,2.2222222222222223,1936.36,287.4533333333333,287.4533333333333,6,3,0,0,0,0,0,3,6,2,0,1,0,0.39,0.13,0.33,0.0,type_browsing,category_extended
566196,m,True,False,usa,shreveport,shv,50,23,7,1.4957142857142856,11.857142857142858,7.934285714285714,0.14285714285714285,0.0,0,,1,airtran airways,1,1,austin,1,0.5714285714285714,2,2,radisson,2,2.4285714285714284,442.71,396.39285714285717,396.39285714285717,5,1,0,0,0,1,0,2,5,2,0,0,0,0.3,0.09,0.29,0.0,type_browsing,category_extended
566275,f,False,False,usa,reno,rno,33,23,8,1.22375,9.75,7.87375,0.125,0.25,3,0.13333333333333333,1,ryanair,1,1,houston,1,0.25,2,2,intercontinental,2,2.0,2496.56,571.6575,534.1575,6,1,0,0,0,1,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
566279,f,True,False,usa,los angeles,lax,43,23,8,3.0225,24.25,8.25875,0.125,0.0,1,0.05,1,virgin atlantic airways,1,1,indianapolis,1,0.125,1,1,best western,1,0.625,2912.93,81.36625000000001,81.36625000000001,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
566312,f,False,False,canada,vancouver,yvr,18,23,8,1.4,11.25,8.07125,0.125,0.125,4,0.1625,1,delta air lines,1,1,los angeles,1,0.375,2,2,extended stay,2,1.375,1741.02,226.08125,217.47312499999998,6,1,0,0,0,1,0,2,6,1,0,0,1,0.35,0.09,0.25,0.0,type_browsing,category_extended
566336,f,True,False,canada,edmonton,yed,50,23,8,2.585,21.0,8.147499999999999,1.375,0.125,1,0.1,5,delta air lines,1,5,fort worth,5,1.375,6,5,conrad,6,2.25,2425.1766666666667,629.885,622.3195000000001,2,4,2,0,0,0,0,6,2,0,1,4,1,0.35,0.26,0.75,0.0,type_complete-package,category_week
566338,f,True,False,usa,phoenix,luf,44,23,8,1.01375,8.125,7.99,0.125,0.0,1,0.15,1,united airlines,1,1,chicago,1,0.125,1,1,radisson,1,0.375,2343.68,83.85625,71.2778125,7,1,0,0,0,0,0,1,7,0,0,0,1,0.35,0.04,0.12,0.0,type_browsing,category_weekend
566366,m,False,False,usa,grand rapids,grr,38,23,9,2.4944444444444445,19.88888888888889,8.028888888888888,0.2222222222222222,0.0,1,0.05,2,american airlines,1,2,fresno,2,0.3333333333333333,3,2,wyndham,3,1.7777777777777777,2423.025,281.4166666666667,281.4166666666667,6,2,0,0,0,1,0,3,6,1,1,1,0,0.39,0.13,0.33,0.0,type_browsing,category_extended
566424,f,True,False,usa,los angeles,lax,38,23,8,1.5425,12.25,7.90875,0.125,0.0,2,0.05,1,delta air lines,1,1,toronto,1,0.25,2,2,aman resorts,2,1.5,3516.53,324.6125,324.6125,6,1,0,0,0,1,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
566432,f,True,True,usa,el paso,elp,64,23,9,1.848888888888889,14.666666666666666,7.944444444444445,0.5555555555555556,0.2222222222222222,3,0.09999999999999999,3,air new zealand,1,2,new york,3,0.6666666666666666,4,4,intercontinental,4,1.6666666666666667,2921.8666666666663,475.12111111111113,475.12111111111113,5,3,0,0,0,1,0,4,5,1,1,1,1,0.39,0.17,0.44,0.0,type_browsing,category_extended
566455,f,False,True,usa,new york,lga,44,23,8,2.9125,23.5,8.02125,0.625,0.375,2,0.07500000000000001,3,delta air lines,1,4,calgary,4,0.625,4,4,conrad,4,2.25,2919.8675,685.3162500000001,675.6387500000001,4,4,0,0,0,0,0,4,4,2,1,0,1,0.35,0.17,0.5,0.0,type_browsing,category_extended
566456,m,False,True,usa,new york,lga,34,23,8,1.46,11.75,8.05625,0.0,0.0,1,0.15,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
566489,m,False,False,usa,phoenix,luf,50,23,8,1.96125,15.75,7.9725,0.375,0.375,1,0.2,2,united airlines,1,3,el paso,3,0.25,2,2,conrad,3,1.625,1404.0600000000002,612.63125,612.63125,5,2,0,0,1,0,0,3,5,1,1,0,1,0.35,0.13,0.38,0.0,type_browsing,category_extended
566533,f,False,False,usa,los angeles,lax,21,23,8,12.20125,18.0,7.3325,0.25,0.0,1,0.05,1,brussels airlines,1,1,brussels,1,0.25,1,1,choice hotels,2,3.75,9054.17,867.6675,867.6675,6,2,0,0,0,0,1,1,6,2,0,0,0,0.35,0.09,0.25,0.5,type_browsing,category_extended
566547,f,False,False,usa,richmond,ric,43,23,9,1.1566666666666667,9.333333333333334,8.017777777777777,0.2222222222222222,0.0,5,0.1,2,delta air lines,1,1,toronto,2,0.2222222222222222,2,2,intercontinental,2,1.1111111111111112,727.65,226.0666666666667,224.39605555555556,7,2,0,0,0,0,0,2,7,1,1,0,0,0.39,0.09,0.22,0.0,type_browsing,category_extended
566592,f,True,False,usa,birmingham,bhm,63,23,8,1.26,10.125,7.965,0.0,0.0,2,0.07500000000000001,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
566614,f,False,False,usa,new york,jfk,29,23,8,2.205,17.875,8.15875,0.125,0.125,4,0.07500000000000001,1,conviasa,1,1,san antonio,1,0.25,2,2,crowne plaza,2,1.875,2536.16,263.82625,263.82625,6,1,0,0,0,1,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
566625,f,True,True,usa,austin,aus,49,23,9,1.9322222222222223,15.555555555555555,8.11,0.2222222222222222,0.0,2,0.25,2,delta air lines,1,2,edmonton,2,0.4444444444444444,4,3,hyatt,4,2.5555555555555554,1577.31,516.8988888888889,468.7492777777778,5,2,0,0,0,2,0,4,5,2,1,1,0,0.39,0.17,0.44,0.0,type_browsing,category_extended
566626,f,True,False,usa,san diego,san,50,23,8,1.70625,13.75,7.9275,0.125,0.0,3,0.15,1,united airlines,1,1,los angeles,1,0.125,1,1,conrad,1,0.375,175.77,76.105,76.105,7,1,0,0,0,0,0,1,7,0,0,0,1,0.35,0.04,0.12,0.0,type_browsing,category_weekend
566650,f,False,False,usa,new york,lga,51,23,8,1.2425,9.875,7.8525,0.25,0.25,1,0.3,2,porter airlines,1,2,oklahoma city,2,0.25,2,2,hilton,2,1.0,1360.5100000000002,88.985,88.985,6,2,0,0,0,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
566682,f,False,True,usa,spokane,geg,52,23,8,1.99125,16.125,8.02375,0.375,0.125,1,0.15,3,airtran airways,1,3,columbus,3,0.25,2,2,marriott,3,0.875,2800.4533333333334,239.06875,239.06875,5,2,0,0,1,0,0,3,5,0,1,2,0,0.35,0.13,0.38,0.0,type_browsing,category_week
566702,f,False,True,usa,minneapolis,msp,47,23,7,2.005714285714286,16.142857142857142,8.049999999999999,0.14285714285714285,0.14285714285714285,5,0.11000000000000001,1,iberia airlines,1,1,new york,1,0.42857142857142855,2,2,fairmont,2,1.4285714285714286,1650.85,280.17285714285714,260.3728571428572,5,1,0,0,0,1,0,2,5,1,1,0,0,0.3,0.09,0.29,0.0,type_browsing,category_extended
566726,f,True,True,usa,portland,pdx,55,23,8,1.37625,11.0,8.03375,0.25,0.25,0,,2,american airlines,1,2,boston,2,0.25,2,2,hyatt,2,1.125,3725.5600000000004,221.22875,221.22875,6,1,1,0,0,0,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
566735,f,False,True,usa,boston,bos,56,23,8,1.6725,13.5,8.03125,0.5,0.375,3,0.13333333333333333,4,alaska airlines,1,4,indianapolis,4,0.5,4,3,wyndham,4,2.125,3342.1000000000004,426.00124999999997,407.1178125,4,4,0,0,0,0,0,4,4,2,1,1,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
566749,f,False,False,usa,chicago,mdw,21,23,8,0.82375,6.625,8.02125,0.0,0.0,5,0.18,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
566762,f,True,True,usa,mobile,mob,41,23,8,1.6025,12.75,7.94125,0.375,0.125,4,0.1,3,airtran airways,1,3,fort worth,3,0.5,4,4,aman resorts,4,4.0,1092.48,714.965,670.961375,4,3,0,0,0,1,0,4,4,3,1,0,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
566770,f,True,True,canada,calgary,yyc,33,23,8,1.29625,10.375,8.2325,0.25,0.125,2,0.125,1,jetblue airways,1,1,nashville,1,0.125,1,1,nh hotel,2,1.125,2734.1,258.96875,240.5609375,6,0,0,0,1,1,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
566787,f,False,False,usa,san antonio,skf,43,23,8,1.47625,11.75,7.955,0.5,0.25,3,0.08333333333333333,3,jetblue airways,1,2,new york,3,0.25,2,2,aman resorts,3,1.375,2359.6066666666666,360.8025,349.1155,5,2,0,0,1,0,0,3,5,1,0,2,0,0.35,0.13,0.38,0.0,type_browsing,category_week
566815,f,True,False,usa,new york,lga,43,23,8,1.5462500000000001,12.25,7.89625,0.375,0.25,1,0.2,3,airtran airways,1,3,chicago,3,0.5,4,3,four seasons,4,4.5,1900.33,845.85125,845.85125,4,3,0,0,0,1,0,4,4,2,1,0,1,0.35,0.17,0.5,0.0,type_browsing,category_extended
566861,f,True,True,usa,indianapolis,ind,48,23,8,2.4250000000000003,19.625,8.09125,0.5,0.375,0,,3,american airlines,1,3,toronto,4,0.75,4,4,aman resorts,5,4.125,1826.125,1006.68625,1006.68625,3,3,0,0,1,1,0,5,3,4,1,0,0,0.35,0.22,0.62,0.0,type_browsing,category_extended
566875,f,False,False,canada,toronto,yzd,53,23,7,2.2857142857142856,18.428571428571427,8.11,1.0,0.42857142857142855,0,,4,airtran airways,1,3,los angeles,4,0.42857142857142855,3,3,accor,4,3.0,2430.375,683.3714285714286,683.3714285714286,3,3,0,0,1,0,0,4,3,3,1,0,0,0.3,0.17,0.57,0.0,type_browsing,category_extended
566881,m,True,True,usa,new york,lga,54,23,7,1.7085714285714286,13.714285714285714,8.041428571428572,0.7142857142857143,0.42857142857142855,2,0.15000000000000002,3,air canada,1,3,calgary,3,0.5714285714285714,3,3,accor,4,3.857142857142857,3000.965,627.5271428571428,578.1854285714286,3,3,0,0,1,0,0,4,3,2,0,2,0,0.3,0.17,0.57,0.0,type_browsing,category_extended
566953,f,False,True,canada,edmonton,yeg,31,23,9,13.406666666666665,35.0,7.287777777777778,0.3333333333333333,0.1111111111111111,2,0.1,2,jetblue airways,1,2,dubai,2,0.1111111111111111,1,1,hilton,3,1.7777777777777777,8327.72,614.1777777777777,600.1644444444444,6,2,0,0,1,0,1,2,6,1,2,0,0,0.39,0.13,0.33,0.33,type_browsing,category_other
566964,m,False,False,usa,new york,jfk,39,23,8,2.00125,16.0,8.04375,0.25,0.125,5,0.13999999999999999,1,american airlines,1,2,phoenix,2,0.375,3,3,accor,3,3.5,2033.8650000000002,253.91375,213.63162499999999,5,2,0,0,0,1,0,3,5,0,2,1,0,0.35,0.13,0.38,0.0,type_browsing,category_other
566992,f,False,False,canada,ottawa,yow,37,23,8,2.6862500000000002,21.625,8.0175,0.75,0.625,3,0.11666666666666665,4,united airlines,1,5,calgary,5,0.75,5,5,banyan tree,5,3.5,1468.9360000000001,675.59875,627.4266875,3,5,0,0,0,0,0,5,3,4,1,0,0,0.35,0.22,0.62,0.0,type_complete-package,category_extended
566996,f,True,True,usa,dallas,dal,30,23,8,1.9125,15.75,8.2225,0.125,0.125,2,0.05,1,spirit airlines,1,1,new york,1,0.0,0,0,,1,0.25,2222.48,48.115,48.115,7,0,0,0,1,0,0,1,7,0,0,1,0,0.35,0.04,0.12,0.0,type_browsing,category_week
566998,f,False,True,usa,philadelphia,phl,39,23,7,1.955714285714286,15.571428571428571,7.948571428571428,0.14285714285714285,0.0,0,,1,american airlines,1,1,san jose,1,0.14285714285714285,1,1,crowne plaza,1,0.2857142857142857,4019.63,142.39285714285714,142.39285714285714,6,1,0,0,0,0,0,1,6,0,0,1,0,0.3,0.04,0.14,0.0,type_browsing,category_week
566999,f,False,False,usa,las vegas,lsv,47,23,9,16.59777777777778,48.44444444444444,7.3066666666666675,0.4444444444444444,0.0,3,0.08333333333333333,3,american airlines,1,2,houston,3,0.2222222222222222,1,1,banyan tree,4,2.0,2797.48,319.6977777777778,319.6977777777778,5,2,0,0,2,0,1,3,5,2,0,1,1,0.39,0.17,0.44,0.25,type_browsing,category_extended
567052,m,False,False,usa,dallas,dal,18,23,8,1.885,15.125,7.90125,0.0,0.0,3,0.09999999999999999,0,,0,0,,0,0.125,1,1,starwood,1,1.0,,100.0,95.0,7,0,0,0,0,1,0,1,7,0,1,0,0,0.35,0.04,0.12,0.0,type_browsing,category_other
567061,f,True,True,usa,chicago,ugn,34,23,8,1.22,9.75,7.93875,0.125,0.125,3,0.13333333333333333,1,southwest airlines,1,1,dallas,1,0.125,1,1,choice hotels,1,0.75,1324.72,141.68375,141.68375,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
567114,f,True,False,canada,ottawa,yow,52,23,8,1.12,9.0,8.05125,0.0,0.0,2,0.07500000000000001,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
567172,f,True,False,canada,hamilton,yhm,55,23,8,1.3375,10.625,7.9125,0.25,0.25,1,0.2,2,american airlines,1,2,denver,2,0.25,2,2,extended stay,2,1.625,1086.5649999999998,135.29625,135.29625,6,2,0,0,0,0,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
567195,f,True,False,usa,corpus christi,crp,44,23,8,2.30125,18.375,7.9875,0.125,0.0,4,0.1375,1,delta air lines,1,1,los angeles,1,0.25,2,2,marriott,2,1.25,2105.73,154.91875,154.91875,6,1,0,0,0,1,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
567211,f,False,False,usa,tampa,mcf,46,23,8,1.57625,12.625,7.97375,0.25,0.125,1,0.3,2,delta air lines,1,2,hamilton,2,0.25,2,2,conrad,2,1.0,1675.605,188.91875,188.91875,6,2,0,0,0,0,0,2,6,1,0,0,1,0.35,0.09,0.25,0.0,type_browsing,category_extended
567219,f,False,False,usa,washington,iad,38,23,8,2.5012499999999998,20.25,8.02125,0.375,0.25,2,0.1,2,delta air lines,1,3,boston,3,0.375,3,3,conrad,3,1.75,981.1,242.25375000000003,242.25375000000003,5,3,0,0,0,0,0,3,5,1,1,0,1,0.35,0.13,0.38,0.0,type_browsing,category_extended
567243,f,False,True,usa,houston,iah,33,23,8,1.99375,16.0,7.92,0.125,0.125,4,0.1375,1,delta air lines,1,1,tucson,1,0.125,1,1,conrad,1,1.375,1498.75,287.51,287.51,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
567245,m,False,False,usa,wichita,ict,71,23,8,1.62625,13.0,8.01125,0.0,0.0,2,0.05,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
567256,f,True,False,canada,montreal,ymx,46,23,9,2.6355555555555554,21.444444444444443,8.043333333333333,1.2222222222222223,0.3333333333333333,1,0.15,4,united airlines,1,5,houston,5,0.7777777777777778,4,4,best western,5,2.888888888888889,2230.528,725.2677777777777,725.2677777777777,4,4,0,0,1,0,0,5,4,2,0,2,1,0.39,0.22,0.56,0.0,type_browsing,category_extended
567342,f,False,True,usa,chicago,mdw,30,23,8,1.50125,12.0,7.91625,0.0,0.0,1,0.2,0,,0,0,,0,0.125,1,1,hyatt,1,0.5,,61.5,61.5,7,0,0,0,0,1,0,1,7,0,1,0,0,0.35,0.04,0.12,0.0,type_browsing,category_other
567390,f,False,False,usa,los angeles,lax,25,22,8,1.2575,10.125,7.87375,0.0,0.0,3,0.06666666666666667,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.36,0.0,0.0,,type_browsing,category_extended
567431,f,False,False,usa,new york,jfk,40,22,9,1.3244444444444445,10.666666666666666,8.01,0.1111111111111111,0.0,1,0.2,1,alitalia,1,1,washington,1,0.1111111111111111,1,1,crowne plaza,1,0.6666666666666666,342.18,37.163333333333334,37.163333333333334,8,1,0,0,0,0,0,1,8,1,0,0,0,0.41,0.05,0.11,0.0,type_browsing,category_extended
567432,f,False,True,canada,montreal,ymx,45,22,8,2.52875,20.25,7.9625,0.625,0.5,3,0.06666666666666667,5,airtran airways,1,5,calgary,5,0.625,5,4,shangri-la,5,5.0,2258.006,2251.505,2089.2507499999997,3,5,0,0,0,0,0,5,3,3,0,2,0,0.36,0.23,0.62,0.0,type_complete-package,category_extended
567448,f,True,True,usa,portland,pwm,46,22,10,1.8990000000000002,15.2,7.912999999999999,0.2,0.0,3,0.21666666666666667,2,american airlines,1,2,new york,2,0.1,1,1,wyndham,2,1.7,2110.35,95.257,95.257,8,1,0,0,1,0,0,2,8,1,1,0,0,0.45,0.09,0.2,0.0,type_browsing,category_extended
567458,f,False,False,usa,san antonio,rnd,18,22,8,1.52875,12.25,7.96375,0.125,0.125,1,0.1,1,delta air lines,1,1,new york,1,0.125,1,1,accor,1,0.375,2536.16,78.88,78.88,7,1,0,0,0,0,0,1,7,0,0,0,1,0.36,0.05,0.12,0.0,type_browsing,category_weekend
567478,f,False,False,usa,tacoma,tcm,37,22,9,1.7366666666666666,13.88888888888889,7.954444444444444,0.5555555555555556,0.3333333333333333,1,0.1,4,kenmore air,1,4,istanbul,4,0.4444444444444444,3,3,choice hotels,4,3.7777777777777777,4399.3525,974.9077777777776,958.2909999999998,5,3,0,0,1,0,0,4,5,3,0,1,0,0.41,0.18,0.44,0.0,type_browsing,category_extended
567518,f,False,False,usa,new york,jfk,56,22,9,2.3477777777777775,19.0,8.072222222222223,0.2222222222222222,0.1111111111111111,4,0.15,1,delta air lines,1,2,detroit,2,0.4444444444444444,3,3,extended stay,3,2.111111111111111,923.605,390.96333333333337,390.96333333333337,6,2,0,0,0,1,0,3,6,2,1,0,0,0.41,0.14,0.33,0.0,type_browsing,category_extended
567547,f,False,False,usa,san jose,sjc,34,22,8,1.68125,13.5,7.90125,0.375,0.25,4,0.15000000000000002,2,air china,1,2,jacksonville,2,0.25,1,1,conrad,2,1.125,3826.31,330.49625000000003,330.49625000000003,6,1,0,0,1,0,0,2,6,0,1,1,0,0.36,0.09,0.25,0.0,type_browsing,category_other
567548,f,True,False,usa,tucson,tus,46,22,9,1.838888888888889,14.777777777777779,7.962222222222222,0.1111111111111111,0.1111111111111111,0,,1,delta air lines,1,1,calgary,1,0.1111111111111111,1,1,best western,1,0.5555555555555556,2127.45,86.32555555555557,86.32555555555557,8,1,0,0,0,0,0,1,8,1,0,0,0,0.41,0.05,0.11,0.0,type_browsing,category_extended
567558,f,False,True,usa,honolulu,hnl,37,22,8,1.82375,14.625,8.0275,0.125,0.0,1,0.05,1,delta air lines,1,1,new york,1,0.25,2,2,accor,2,1.25,8007.27,234.4675,229.08625,6,0,1,0,0,1,0,2,6,0,2,0,0,0.36,0.09,0.25,0.0,type_browsing,category_other
567563,f,True,False,usa,new york,lga,46,22,8,1.9775,15.875,7.987500000000001,0.375,0.375,4,0.2,3,alaska airlines,1,3,quebec,3,0.125,1,1,choice hotels,3,1.75,1718.7233333333334,137.22375,133.90375,5,1,0,0,2,0,0,3,5,2,1,0,0,0.36,0.14,0.38,0.0,type_browsing,category_extended
567589,f,False,False,usa,chicago,ord,28,22,8,2.25875,18.0,7.9825,0.0,0.0,1,0.1,0,,0,0,,0,0.125,1,1,shangri-la,1,0.625,,63.125,63.125,7,0,0,0,0,1,0,1,7,1,0,0,0,0.36,0.05,0.12,0.0,type_browsing,category_extended
567643,f,True,False,usa,chicago,mdw,41,22,8,1.685,13.75,8.245,0.5,0.125,3,0.11666666666666665,2,airtran airways,1,2,indianapolis,2,0.625,3,2,hyatt,3,2.0,1619.1399999999999,388.7025,352.3275,5,2,0,0,0,1,0,3,5,0,2,1,0,0.36,0.14,0.38,0.0,type_browsing,category_other
567651,f,False,False,usa,laredo,lrd,38,22,10,5.39,43.8,8.083,0.4,0.2,4,0.09999999999999999,4,american airlines,1,4,charlotte,4,0.4,4,4,banyan tree,4,1.7,2220.58,439.61800000000005,433.88975,6,4,0,0,0,0,0,4,6,0,2,2,0,0.45,0.18,0.4,0.0,type_browsing,category_other
567682,f,False,False,canada,calgary,yyc,38,22,8,1.87875,15.25,8.0425,0.375,0.125,2,0.07500000000000001,3,allegiant air,1,1,new york,2,0.25,2,2,best western,3,1.625,3277.11,352.11125,337.7455,5,2,0,0,1,0,0,3,5,1,1,1,0,0.36,0.14,0.38,0.0,type_browsing,category_extended
567778,f,False,True,usa,san diego,san,44,22,8,1.20375,9.625,7.86,0.375,0.125,2,0.1,3,american airlines,1,3,indianapolis,3,0.5,4,4,conrad,4,3.5,1716.8866666666665,844.9024999999999,844.9024999999999,4,3,0,0,0,1,0,4,4,1,1,2,0,0.36,0.18,0.5,0.0,type_browsing,category_week
567824,f,False,True,canada,ottawa,yow,35,22,8,1.36375,11.0,8.13,0.0,0.0,1,0.15,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.36,0.0,0.0,,type_browsing,category_extended
